dev_len,med_len,min_length,max_length,same_len,stat_0,stat_1,suf,tsisy_suf,entropie,sim,code
2.0,4.0,2,6,0,0.25,0.75,0,1.0,1.0,0.5,1
3.0,4.0,1,7,0,1.0,0.0,1,0.5,1.0,0.25,0
1.9390719429665315,5.0,1,6,4,0.5526315789473685,0.4473684210526316,9,0.7,3.321928094887362,0.2857142857142857,0
1.7916128329552332,4.0,1,7,2,0.4,0.6,7,0.6666666666666666,3.1699250014423126,0.6372204184704184,0
1.5,4.5,3,6,0,0.5555555555555556,0.4444444444444444,0,1.0,1.0,0.4444444444444444,1
2.160246899469287,5.0,1,6,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,1.5849625007211563,0.43939393939393934,1
1.7888543819998317,4.5,1,6,3,0.525,0.475,8,0.7,3.321928094887362,0.6125220458553792,0
1.5275252316519468,2.5,1,5,2,0.3888888888888889,0.6111111111111112,3,0.6666666666666666,2.584962500721156,0.35095238095238096,0
1.8929694486000912,5.5,1,6,1,0.4444444444444444,0.5555555555555556,2,0.8333333333333334,2.584962500721156,0.6329004329004329,0
1.0897247358851685,4.0,2,5,1,0.4666666666666667,0.5333333333333333,0,1.0,2.0,0.708994708994709,1
1.9390719429665315,6.0,2,7,1,0.375,0.625,6,0.6,2.321928094887362,0.5705128205128205,0
0.8944271909999159,4.0,3,5,2,0.5,0.5,1,0.8,2.321928094887362,0.5793650793650793,1
2.1852940772540506,2.0,1,7,3,0.6086956521739131,0.391304347826087,7,0.5714285714285714,2.807354922057604,0.15873015873015872,0
1.8856180831641267,3.5,1,6,1,0.3181818181818182,0.6818181818181818,6,0.6666666666666666,2.584962500721156,0.45936507936507937,0
1.653594569415369,4.0,1,6,3,0.5517241379310345,0.4482758620689655,6,0.625,3.0,0.604700061842919,0
2.0,4.0,2,6,0,0.375,0.625,0,1.0,1.0,0.5,1
0.8660254037844386,6.0,5,7,3,0.5625,0.4375,0,1.0,3.0,0.48063840920983775,1
3.0,4.0,1,7,0,0.625,0.375,1,0.5,1.0,0.25,1
1.7612611437054218,4.0,1,6,2,0.52,0.48,5,0.42857142857142855,2.807354922057604,0.4476190476190476,0
1.0,2.0,1,3,0,0.0,1.0,1,0.5,1.0,0.5,0
2.2587697572631282,3.0,1,7,1,0.48,0.52,5,0.7142857142857143,2.807354922057604,0.22817460317460317,0
1.9390719429665315,2.5,1,7,3,0.5625,0.4375,10,0.6,3.321928094887362,0.6169552669552669,0
1.247219128924647,3.0,2,5,0,0.4,0.6,0,1.0,1.5849625007211563,0.125,1
0.0,6.0,6,6,0,0.5,0.5,0,1.0,-0.0,1.0,1
1.8405855323893037,4.0,2,7,2,0.41935483870967744,0.5806451612903226,2,0.7142857142857143,2.807354922057604,0.3257936507936508,0
1.6413036132965795,3.0,2,6,3,0.48148148148148145,0.5185185185185185,3,0.7142857142857143,2.807354922057604,0.5425925925925926,0
2.2,4.5,1,7,2,0.5652173913043478,0.43478260869565216,6,0.6,3.321928094887362,0.48227513227513225,0
0.5,5.5,5,6,2,0.5,0.5,0,1.0,2.0,0.40404040404040403,1
0.5,2.5,2,3,0,0.6,0.4,0,1.0,1.0,0.8,1
2.1065374432940898,4.0,1,6,2,0.6,0.4,7,0.625,3.0,0.336734693877551,0
1.6583123951777,5.0,1,6,2,0.4722222222222222,0.5277777777777778,5,0.625,3.0,0.6589569160997732,0
1.699673171197595,3.0,2,6,0,0.6363636363636364,0.36363636363636365,0,1.0,1.5849625007211563,0.4722222222222222,1
1.6613247725836149,4.0,1,6,3,0.4473684210526316,0.5526315789473685,11,0.6,3.321928094887362,0.6328924162257495,0
0.816496580927726,2.0,1,3,0,0.5,0.5,1,0.6666666666666666,1.5849625007211563,0.25,1
1.4907119849998598,5.0,2,7,1,0.5357142857142857,0.4642857142857143,0,1.0,2.584962500721156,0.5876190476190476,1
0.0,2.0,2,2,1,0.5,0.5,0,1.0,1.0,0.0,1
0.5,2.5,2,3,0,0.6,0.4,0,1.0,1.0,0.4,1
1.6659862556700857,5.0,2,7,1,0.6060606060606061,0.3939393939393939,3,0.7142857142857143,2.807354922057604,0.5434731934731934,0
1.6413036132965795,4.0,1,6,2,0.3103448275862069,0.6896551724137931,5,0.7142857142857143,2.807354922057604,0.3674603174603175,0
0.5,2.5,2,3,0,0.4,0.6,0,1.0,1.0,0.4,1
0.816496580927726,3.0,2,4,0,0.3333333333333333,0.6666666666666666,0,1.0,1.5849625007211563,0.6190476190476191,1
1.299038105676658,2.0,1,4,1,0.6666666666666666,0.3333333333333333,2,0.75,2.0,0.13333333333333333,0
1.247219128924647,2.0,1,4,0,0.5714285714285714,0.42857142857142855,1,0.6666666666666666,1.5849625007211563,0.5333333333333333,1
1.7853571071357126,3.5,2,6,1,0.6,0.4,2,0.75,2.0,0.6363636363636364,1
1.892154040658489,6.0,1,7,2,0.6,0.4,6,0.7777777777777778,3.1699250014423126,0.28809523809523807,0
2.096440251568134,4.0,1,7,3,0.5263157894736842,0.47368421052631576,6,0.6666666666666666,3.1699250014423126,0.5686223498723498,0
1.1661903789690602,5.0,4,7,1,0.2692307692307692,0.7307692307692307,1,0.8,2.321928094887362,0.6717171717171717,1
1.9390719429665315,4.5,1,7,4,0.42857142857142855,0.5714285714285714,8,0.7,3.321928094887362,0.561952861952862,0
2.2314999074019015,2.0,1,7,2,0.4090909090909091,0.5909090909090909,4,0.5714285714285714,2.807354922057604,0.5740740740740741,0
1.3564659966250536,3.0,2,6,1,0.47058823529411764,0.5294117647058824,0,1.0,2.321928094887362,0.6444444444444444,1
1.3564659966250536,3.0,1,6,2,0.6470588235294118,0.35294117647058826,7,0.5,3.321928094887362,0.5161375661375661,0
1.224744871391589,3.5,3,6,1,0.4375,0.5625,0,1.0,2.0,0.4222222222222222,1
1.2936264483053452,5.0,2,6,3,0.46875,0.53125,1,0.8571428571428571,2.807354922057604,0.6203703703703703,0
1.6393596310755,5.5,2,6,1,0.5789473684210527,0.42105263157894735,1,0.75,2.0,0.42857142857142855,1
1.8328597873268975,2.5,1,6,3,0.6,0.4,7,0.5,3.0,0.4715831787260359,0
1.4966629547095767,3.0,2,6,1,0.5882352941176471,0.4117647058823529,2,0.8,2.321928094887362,0.553968253968254,0
1.5612494995995996,3.0,1,6,2,0.5,0.5,4,0.5,3.0,0.6843537414965987,0
2.179449471770337,5.0,1,7,2,0.5,0.5,4,0.625,3.0,0.5975056689342404,0
1.4142135623730951,3.0,1,5,0,0.6666666666666666,0.3333333333333333,4,0.6,2.321928094887362,0.7267857142857143,0
0.816496580927726,4.0,3,5,0,0.75,0.25,0,1.0,1.5849625007211563,0.5079365079365079,1
2.260776661041756,4.0,1,7,2,0.5555555555555556,0.4444444444444444,8,0.5555555555555556,3.1699250014423126,0.3357142857142857,0
1.640535895581489,3.0,2,7,2,0.5806451612903226,0.41935483870967744,7,0.4444444444444444,3.1699250014423126,0.4758928571428571,0
0.0,4.0,4,4,0,0.5,0.5,0,1.0,-0.0,1.0,1
2.5,3.5,1,6,0,0.5714285714285714,0.42857142857142855,0,1.0,1.0,0.2857142857142857,1
1.699673171197595,4.0,1,5,0,0.3,0.7,0,1.0,1.5849625007211563,0.3666666666666667,1
1.8257418583505538,5.0,2,7,3,0.37777777777777777,0.6222222222222222,2,0.7777777777777778,3.1699250014423126,0.40069444444444446,0
1.7,3.5,2,7,3,0.4878048780487805,0.5121951219512195,6,0.6,3.321928094887362,0.4159611992945326,0
1.3437096247164249,2.5,1,5,1,0.6470588235294118,0.35294117647058826,3,0.6666666666666666,2.584962500721156,0.38,0
1.7633419974582356,4.0,1,7,2,0.5151515151515151,0.48484848484848486,6,0.75,3.0,0.4366213151927437,0
1.984313483298443,3.5,1,7,1,0.5,0.5,7,0.5,3.0,0.5859410430839003,0
1.7497795275581802,4.0,2,7,3,0.47368421052631576,0.5263157894736842,3,0.7777777777777778,3.1699250014423126,0.6266865079365079,0
1.7853571071357126,5.5,3,7,1,0.42857142857142855,0.5714285714285714,1,0.75,2.0,0.6805194805194805,1
0.0,2.0,2,2,0,0.5,0.5,0,1.0,-0.0,1.0,1
2.0,4.0,2,6,2,0.375,0.625,2,0.5,2.0,0.4166666666666667,1
1.5620499351813308,3.5,1,6,3,0.4444444444444444,0.5555555555555556,5,0.6,3.321928094887362,0.588656405323072,0
1.6035674514745464,5.0,3,7,2,0.34285714285714286,0.6571428571428571,0,1.0,2.807354922057604,0.44023569023569026,1
2.2852182001336816,4.5,1,7,1,0.6153846153846154,0.38461538461538464,1,0.8333333333333334,2.584962500721156,0.4955988455988456,0
1.0,6.0,5,7,0,0.5,0.5,0,1.0,1.0,0.6666666666666666,1
2.0,4.0,1,7,0,0.4642857142857143,0.5357142857142857,7,0.5714285714285714,2.807354922057604,0.5325063825063825,0
0.5,5.5,5,6,0,0.8181818181818182,0.18181818181818182,0,1.0,1.0,0.36363636363636365,1
1.5,2.5,1,4,0,0.8,0.2,0,1.0,1.0,0.4,1
1.0,6.0,5,7,0,0.4166666666666667,0.5833333333333334,0,1.0,1.0,0.3333333333333333,1
1.9790570145063195,5.0,1,7,1,0.4444444444444444,0.5555555555555556,5,0.6666666666666666,2.584962500721156,0.5857575757575757,0
2.1354156504062622,6.0,1,7,3,0.5,0.5,7,0.8,3.321928094887362,0.584064084064084,0
0.5,4.5,4,5,0,0.5555555555555556,0.4444444444444444,0,1.0,1.0,0.6666666666666666,1
1.7204650534085253,3.5,1,7,2,0.631578947368421,0.3684210526315789,8,0.6,3.321928094887362,0.6158730158730159,0
1.0,5.0,4,6,0,0.5,0.5,0,1.0,1.0,0.4,1
1.9507833184532708,4.0,1,7,1,0.5652173913043478,0.43478260869565216,3,0.6666666666666666,2.584962500721156,0.5031746031746032,0
0.5,6.5,6,7,0,0.6923076923076923,0.3076923076923077,0,1.0,1.0,0.7692307692307693,1
1.8547236990991407,5.0,2,7,0,0.5217391304347826,0.4782608695652174,2,0.8,2.321928094887362,0.4638209013209013,1
1.979486637221574,4.0,1,7,2,0.4666666666666667,0.5333333333333333,5,0.5714285714285714,2.807354922057604,0.5563492063492064,0
1.920286436967152,4.0,2,7,0,0.47058823529411764,0.5294117647058824,2,0.75,2.0,0.48412698412698413,1
1.8547236990991407,4.0,1,6,0,0.3333333333333333,0.6666666666666666,2,0.8,2.321928094887362,0.5746753246753247,0
1.4624940645653537,4.0,2,6,2,0.44,0.56,3,0.6666666666666666,2.584962500721156,0.6680952380952381,0
0.0,6.0,6,6,0,0.8333333333333334,0.16666666666666666,0,1.0,-0.0,1.0,1
2.0,5.0,3,7,0,0.2,0.8,0,1.0,1.0,0.6,1
0.0,4.0,4,4,0,0.5,0.5,0,1.0,-0.0,1.0,1
1.6881943016134133,5.0,1,7,3,0.5777777777777777,0.4222222222222222,8,0.6,3.321928094887362,0.5459435626102292,0
1.6659862556700857,3.0,1,5,3,0.5652173913043478,0.43478260869565216,5,0.5714285714285714,2.807354922057604,0.4722222222222222,0
1.1110243021644486,5.0,4,7,3,0.32558139534883723,0.6744186046511628,1,0.875,3.0,0.717027417027417,1
1.8121673811444545,4.0,1,7,2,0.5,0.5,4,0.7777777777777778,3.1699250014423126,0.4870580808080808,0
1.42828568570857,6.0,3,7,3,0.5,0.5,3,0.8,3.321928094887362,0.552010952010952,0
2.6246692913372702,6.0,1,7,0,0.5,0.5,2,0.6666666666666666,1.5849625007211563,0.4326923076923077,1
1.7069212773041351,4.0,2,7,3,0.5121951219512195,0.4878048780487805,6,0.6666666666666666,3.1699250014423126,0.5833874458874458,0
2.0591260281974,4.0,1,7,1,0.5909090909090909,0.4090909090909091,0,1.0,2.321928094887362,0.33392857142857146,1
1.019803902718557,4.0,3,6,1,0.3181818181818182,0.6818181818181818,1,0.8,2.321928094887362,0.702579365079365,1
1.9390719429665315,4.0,1,7,1,0.42105263157894735,0.5789473684210527,3,0.6,2.321928094887362,0.6836038961038962,1
1.98997487421324,6.0,1,7,3,0.38461538461538464,0.6153846153846154,8,0.7,3.321928094887362,0.3267195767195767,0
1.0,6.0,5,7,0,0.3333333333333333,0.6666666666666666,0,1.0,1.0,0.6666666666666666,1
1.9519221295943134,4.5,1,7,3,0.48936170212765956,0.5106382978723404,6,0.7,3.321928094887362,0.5156084656084656,0
1.7888543819998317,4.0,1,7,2,0.375,0.625,10,0.6,3.321928094887362,0.660966810966811,0
2.0,5.0,1,6,3,0.5,0.5,11,0.5555555555555556,3.1699250014423126,0.5098124098124098,0
1.920286436967152,5.0,2,7,0,0.5263157894736842,0.47368421052631576,1,0.75,2.0,0.604040404040404,1
1.7638342073763937,5.0,2,7,4,0.47619047619047616,0.5238095238095238,4,0.7777777777777778,3.1699250014423126,0.6071969696969697,0
0.0,7.0,7,7,0,0.42857142857142855,0.5714285714285714,0,1.0,-0.0,1.0,1
2.160246899469287,6.0,2,7,0,0.5333333333333333,0.4666666666666667,0,1.0,1.5849625007211563,0.4722222222222222,1
1.2453996981544782,6.0,3,7,2,0.5121951219512195,0.4878048780487805,0,1.0,2.807354922057604,0.5978021978021978,1
1.8070158058105026,6.0,2,7,2,0.6111111111111112,0.3888888888888889,3,0.7142857142857143,2.807354922057604,0.6805555555555556,1
2.2166597048066667,3.0,1,7,3,0.5625,0.4375,9,0.4444444444444444,3.1699250014423126,0.5178571428571428,0
1.7638342073763937,6.0,2,7,2,0.5625,0.4375,2,0.7777777777777778,3.1699250014423126,0.46326728826728825,0
1.7916128329552332,3.0,1,6,2,0.37142857142857144,0.6285714285714286,8,0.6666666666666666,3.1699250014423126,0.41964285714285715,0
1.0,5.0,4,6,0,0.4,0.6,0,1.0,1.0,0.8,1
1.979486637221574,5.0,1,7,2,0.5151515151515151,0.48484848484848486,3,0.7142857142857143,2.807354922057604,0.5,0
0.5,4.5,4,5,0,0.6666666666666666,0.3333333333333333,0,1.0,1.0,0.4444444444444444,1
2.0,5.0,3,7,0,0.6,0.4,0,1.0,1.0,0.4,1
1.0671873729054748,4.5,2,5,2,0.44,0.56,2,0.8333333333333334,2.584962500721156,0.3549206349206349,1
1.8929694486000912,4.5,1,7,1,0.4444444444444444,0.5555555555555556,1,0.8333333333333334,2.584962500721156,0.5843434343434344,0
1.247219128924647,3.0,1,4,0,0.375,0.625,1,0.6666666666666666,1.5849625007211563,0.45,1
1.676305461424021,4.5,2,7,4,0.6046511627906976,0.3953488372093023,7,0.7,3.321928094887362,0.6577360910694244,0
1.4142135623730951,4.0,4,7,1,0.26666666666666666,0.7333333333333333,1,0.6666666666666666,1.5849625007211563,0.7386363636363636,1
1.8708286933869707,2.5,1,6,0,0.5,0.5,1,0.75,2.0,0.2619047619047619,0
2.2878756522153907,4.0,1,7,2,0.42857142857142855,0.5714285714285714,8,0.5,3.0,0.5404761904761904,0
0.5,5.5,5,6,0,0.45454545454545453,0.5454545454545454,0,1.0,1.0,0.5454545454545454,1
1.674979270186815,4.0,1,6,2,0.43478260869565216,0.5652173913043478,1,0.8333333333333334,2.584962500721156,0.6166666666666667,0
2.0503857277724746,4.0,1,7,2,0.43333333333333335,0.5666666666666667,4,0.7142857142857143,2.807354922057604,0.4974053724053724,0
1.247219128924647,3.0,1,4,0,0.5,0.5,1,0.6666666666666666,1.5849625007211563,0.5357142857142857,0
1.9078784028338913,5.0,1,7,4,0.5217391304347826,0.4782608695652174,5,0.8,3.321928094887362,0.5335158668492002,0
1.852592444503674,4.0,1,7,3,0.45714285714285713,0.5428571428571428,9,0.5555555555555556,3.1699250014423126,0.3993055555555555,0
0.0,3.0,3,3,0,0.3333333333333333,0.6666666666666666,0,1.0,-0.0,1.0,1
0.0,6.0,6,6,0,0.3333333333333333,0.6666666666666666,0,1.0,-0.0,1.0,1
1.4989708403591158,5.0,3,7,3,0.4489795918367347,0.5510204081632653,1,0.8888888888888888,3.1699250014423126,0.6715909090909091,1
1.1989578808281798,3.0,1,4,3,0.5454545454545454,0.45454545454545453,6,0.625,3.0,0.3523809523809524,0
1.6781914463529615,5.0,2,7,2,0.4838709677419355,0.5161290322580645,2,0.7142857142857143,2.807354922057604,0.4074074074074074,0
2.0223748416156684,4.5,1,7,4,0.5121951219512195,0.4878048780487805,11,0.7,3.321928094887362,0.2171957671957672,0
1.624807680927192,4.0,1,6,1,0.3888888888888889,0.6111111111111112,3,0.6,2.321928094887362,0.5803571428571428,1
0.9797958971132712,5.0,4,7,1,0.4230769230769231,0.5769230769230769,0,1.0,2.321928094887362,0.6777777777777778,1
2.277608394786075,4.0,1,6,1,0.6666666666666666,0.3333333333333333,2,0.5,2.0,0.19047619047619047,0
2.0,3.0,1,5,0,0.3333333333333333,0.6666666666666666,1,0.5,1.0,0.3333333333333333,1
2.449489742783178,5.0,1,7,2,0.6111111111111112,0.3888888888888889,7,0.625,3.0,0.4768707482993197,0
0.0,6.0,6,6,0,0.3333333333333333,0.6666666666666666,0,1.0,-0.0,1.0,1
1.9166296949998198,5.0,2,7,3,0.5,0.5,2,0.8571428571428571,2.807354922057604,0.5262145262145262,0
2.1921577396609844,2.5,1,7,1,0.5789473684210527,0.42105263157894735,5,0.5,2.584962500721156,0.530952380952381,0
1.8708286933869707,3.5,2,7,0,0.25,0.75,0,1.0,2.0,0.5945165945165944,1
0.0,6.0,6,6,0,0.6666666666666666,0.3333333333333333,0,1.0,-0.0,1.0,1
1.5,5.5,4,7,0,0.5454545454545454,0.45454545454545453,1,0.5,1.0,0.7272727272727273,1
2.0,5.0,3,7,0,0.5,0.5,0,1.0,1.0,0.4,1
2.0,3.0,1,5,0,0.16666666666666666,0.8333333333333334,0,1.0,1.0,0.0,1
1.3333333333333333,4.0,2,7,2,0.5555555555555556,0.4444444444444444,3,0.6666666666666666,3.1699250014423126,0.6165674603174602,0
1.5362291495737217,3.5,1,5,4,0.53125,0.46875,8,0.6,3.321928094887362,0.44682539682539685,0
2.0615528128088303,5.5,1,6,1,0.6111111111111112,0.3888888888888889,2,0.75,2.0,0.5353535353535354,1
1.0,5.0,4,6,0,0.1,0.9,0,1.0,1.0,0.6,1
1.0,5.0,4,6,0,0.4,0.6,0,1.0,1.0,0.4,1
2.0976176963403033,2.0,1,7,1,0.4666666666666667,0.5333333333333333,2,0.6,2.321928094887362,0.5208333333333333,0
1.4142135623730951,4.0,4,7,1,0.7333333333333333,0.26666666666666666,0,1.0,1.5849625007211563,0.6136363636363636,1
1.3266499161421599,3.0,1,5,1,0.5625,0.4375,4,0.6,2.321928094887362,0.5595238095238095,0
2.0608041101101566,5.0,1,7,2,0.4878048780487805,0.5121951219512195,6,0.6666666666666666,3.1699250014423126,0.6245039682539683,0
0.0,5.0,5,5,0,0.6,0.4,0,1.0,-0.0,1.0,1
2.0548046676563256,4.0,2,7,0,0.46153846153846156,0.5384615384615384,1,0.6666666666666666,1.5849625007211563,0.5858585858585859,1
2.0,4.0,2,6,0,0.625,0.375,0,1.0,1.0,0.5,1
2.0124611797498106,5.5,1,7,2,0.5111111111111111,0.4888888888888889,8,0.7,3.321928094887362,0.5501042167708834,0
1.118033988749895,5.5,3,6,2,0.525,0.475,1,0.875,3.0,0.6351473922902494,1
1.299038105676658,3.0,1,4,1,0.36363636363636365,0.6363636363636364,3,0.5,2.0,0.4888888888888889,0
2.345207879911715,6.0,1,7,1,0.6,0.4,0,1.0,2.0,0.2738095238095238,1
2.1540659228538015,2.0,1,6,2,0.4117647058823529,0.5882352941176471,2,0.8,2.321928094887362,0.30952380952380953,0
1.0,2.0,1,3,0,0.75,0.25,1,0.5,1.0,0.5,1
1.8973665961010275,4.0,1,6,1,0.55,0.45,5,0.6,2.321928094887362,0.3678571428571429,1
1.0671873729054748,5.0,3,6,2,0.4482758620689655,0.5517241379310345,0,1.0,2.584962500721156,0.6238095238095238,1
2.0603150145508513,4.0,1,6,2,0.44,0.56,7,0.42857142857142855,2.807354922057604,0.4962962962962963,0
0.816496580927726,6.0,5,7,0,0.6111111111111112,0.3888888888888889,0,1.0,1.5849625007211563,0.5641025641025641,1
1.920286436967152,3.0,1,7,2,0.5769230769230769,0.4230769230769231,6,0.75,3.0,0.6268707482993198,0
2.211083193570267,4.0,1,7,3,0.48717948717948717,0.5128205128205128,7,0.5555555555555556,3.1699250014423126,0.6352272727272728,0
0.8975274678557507,5.0,4,7,1,0.6129032258064516,0.3870967741935484,0,1.0,2.584962500721156,0.7,1
1.5,4.5,3,6,0,0.5555555555555556,0.4444444444444444,1,0.5,1.0,0.6666666666666666,1
1.7275343701356567,4.0,1,6,2,0.5517241379310345,0.4482758620689655,5,0.625,3.0,0.557730364873222,0
1.852592444503674,3.0,1,7,3,0.5714285714285714,0.42857142857142855,6,0.6666666666666666,3.1699250014423126,0.402020202020202,0
1.8405855323893037,3.0,1,7,1,0.4,0.6,4,0.5714285714285714,2.807354922057604,0.4596801346801347,0
2.0503857277724746,4.0,1,7,2,0.5384615384615384,0.46153846153846156,7,0.5714285714285714,2.807354922057604,0.44393939393939397,0
0.0,7.0,7,7,0,0.42857142857142855,0.5714285714285714,0,1.0,-0.0,1.0,1
1.9507833184532708,6.0,1,7,1,0.5483870967741935,0.45161290322580644,5,0.8333333333333334,2.584962500721156,0.5525641025641026,1
1.3564659966250536,5.0,2,6,1,0.36363636363636365,0.6363636363636364,2,0.6,2.321928094887362,0.6499999999999999,1
1.8973665961010275,5.0,2,7,1,0.48,0.52,0,1.0,2.321928094887362,0.4796176046176046,1
1.7853571071357126,4.0,2,7,1,0.5882352941176471,0.4117647058823529,3,0.5,2.0,0.20454545454545456,1
0.0,6.0,6,6,0,0.5,0.5,0,1.0,-0.0,1.0,1
0.816496580927726,6.0,5,7,0,0.5,0.5,0,1.0,1.5849625007211563,0.5151515151515151,1
2.0548046676563256,3.0,1,6,0,0.4,0.6,1,0.6666666666666666,1.5849625007211563,0.39285714285714285,0
2.362907813126304,5.0,1,7,1,0.5555555555555556,0.4444444444444444,4,0.6666666666666666,2.584962500721156,0.4448484848484848,0
1.632993161855452,3.0,1,5,0,0.6666666666666666,0.3333333333333333,1,0.6666666666666666,1.5849625007211563,0.41666666666666663,1
1.469693845669907,4.0,1,5,1,0.5,0.5,1,0.8,2.321928094887362,0.5583333333333333,0
1.2583057392117916,5.5,4,7,2,0.5454545454545454,0.45454545454545453,0,1.0,2.584962500721156,0.6078787878787879,1
1.2583057392117916,2.5,1,4,2,0.4666666666666667,0.5333333333333333,4,0.6666666666666666,2.584962500721156,0.5076190476190476,0
2.499382639822665,6.0,1,7,3,0.4,0.6,9,0.5555555555555556,3.1699250014423126,0.525473137973138,0
1.7349351572897471,5.0,1,7,3,0.48936170212765956,0.5106382978723404,7,0.7,3.321928094887362,0.5375982042648709,0
2.057759704144291,4.0,1,7,2,0.6551724137931034,0.3448275862068966,6,0.75,3.0,0.49811616954474097,0
1.7204650534085253,4.0,2,7,0,0.5714285714285714,0.42857142857142855,0,1.0,2.321928094887362,0.5141414141414141,1
1.118033988749895,4.0,3,6,2,0.5555555555555556,0.4444444444444444,1,0.8333333333333334,2.584962500721156,0.6095238095238095,0
2.0995626366712954,4.0,1,6,2,0.37037037037037035,0.6296296296296297,5,0.7142857142857143,2.807354922057604,0.29285714285714287,0
0.816496580927726,6.0,5,7,0,0.6111111111111112,0.3888888888888889,0,1.0,1.5849625007211563,0.4125874125874126,1
2.1931712199461306,3.5,1,7,4,0.5135135135135135,0.4864864864864865,13,0.4,3.321928094887362,0.3798941798941799,0
1.4142135623730951,4.0,1,4,1,0.5555555555555556,0.4444444444444444,1,0.6666666666666666,1.5849625007211563,0.4,1
1.5779087167410373,4.0,1,6,1,0.5,0.5,2,0.8571428571428571,2.807354922057604,0.5601851851851851,0
1.4966629547095767,3.0,1,5,2,0.38461538461538464,0.6153846153846154,3,0.6,2.321928094887362,0.47916666666666663,0
2.0615528128088303,3.0,1,7,1,0.42857142857142855,0.5714285714285714,4,0.5,2.584962500721156,0.5305050505050505,0
1.632993161855452,3.0,1,5,0,0.7777777777777778,0.2222222222222222,2,0.6666666666666666,1.5849625007211563,0.5416666666666666,0
1.247219128924647,3.0,2,5,0,0.4,0.6,0,1.0,1.5849625007211563,0.5178571428571428,1
2.29128784747792,5.0,1,7,0,0.6111111111111112,0.3888888888888889,0,1.0,2.0,0.4796037296037296,1
1.7888543819998317,4.0,1,7,3,0.525,0.475,8,0.7,3.321928094887362,0.46315721315721314,0
2.3570226039551585,1.0,1,6,1,0.625,0.375,1,0.6666666666666666,1.5849625007211563,0.14285714285714285,0
1.7633419974582356,6.0,1,7,1,0.5609756097560976,0.43902439024390244,6,0.625,3.0,0.6048189905332763,0
1.6781914463529615,5.0,1,6,2,0.6774193548387096,0.3225806451612903,2,0.7142857142857143,2.807354922057604,0.6449494949494949,0
2.1659542988464366,3.0,1,7,2,0.475,0.525,4,0.7777777777777778,3.1699250014423126,0.44305555555555554,0
1.7853571071357126,5.5,3,7,1,0.5238095238095238,0.47619047619047616,0,1.0,2.0,0.5238095238095238,1
0.0,6.0,6,6,0,1.0,0.0,0,1.0,-0.0,1.0,1
2.0548046676563256,4.0,2,7,0,0.46153846153846156,0.5384615384615384,1,0.6666666666666666,1.5849625007211563,0.5858585858585859,1
1.699673171197595,3.0,1,7,2,0.4666666666666667,0.5333333333333333,6,0.5555555555555556,3.1699250014423126,0.5943452380952381,0
1.9148542155126762,2.5,1,6,1,0.4444444444444444,0.5555555555555556,5,0.5,2.584962500721156,0.5433333333333333,0
0.0,2.0,2,2,1,0.25,0.75,0,1.0,1.0,0.5,1
0.5,1.5,1,2,0,0.3333333333333333,0.6666666666666666,0,1.0,1.0,0.6666666666666666,1
2.0463381929681126,6.0,2,7,1,0.42857142857142855,0.5714285714285714,1,0.75,2.0,0.5529100529100529,1
2.266911751455907,4.5,1,7,1,0.44,0.56,4,0.5,2.584962500721156,0.49432234432234434,0
1.8867962264113207,4.0,1,7,3,0.42857142857142855,0.5714285714285714,8,0.5,3.321928094887362,0.5335097001763668,0
1.247219128924647,2.0,1,4,0,0.5714285714285714,0.42857142857142855,1,0.6666666666666666,1.5849625007211563,0.3666666666666667,1
1.7916472867168918,4.5,1,7,3,0.4883720930232558,0.5116279069767442,7,0.7,3.321928094887362,0.5837742504409171,0
2.598076211353316,5.0,1,7,1,0.5555555555555556,0.4444444444444444,2,0.75,2.0,0.5214285714285715,0
1.699673171197595,5.0,2,7,3,0.42857142857142855,0.5714285714285714,1,0.7777777777777778,3.1699250014423126,0.6185876623376623,0
1.6413036132965795,5.0,2,7,2,0.3611111111111111,0.6388888888888888,1,0.8571428571428571,2.807354922057604,0.6405242905242905,1
1.6393596310755,2.5,2,6,1,0.6153846153846154,0.38461538461538464,0,1.0,2.0,0.6222222222222222,1
1.7349351572897471,4.5,2,7,4,0.5116279069767442,0.4883720930232558,5,0.7,3.321928094887362,0.4880391213724547,0
0.9428090415820634,7.0,5,7,1,0.47368421052631576,0.5263157894736842,0,1.0,1.5849625007211563,0.45238095238095233,1
1.3966450099973928,2.0,1,5,3,0.48,0.52,9,0.5555555555555556,3.1699250014423126,0.44166666666666665,0
2.3570226039551585,6.0,1,6,1,0.3076923076923077,0.6923076923076923,0,1.0,1.5849625007211563,0.5595238095238095,1
1.8844151368961313,5.0,1,7,2,0.5294117647058824,0.47058823529411764,2,0.7142857142857143,2.807354922057604,0.6166666666666667,1
1.247219128924647,3.5,2,6,2,0.5,0.5,2,0.6666666666666666,2.584962500721156,0.5879365079365079,0
2.0548046676563256,3.0,1,6,0,0.7,0.3,0,1.0,1.5849625007211563,0.36507936507936506,1
2.165063509461097,3.5,1,7,0,0.6666666666666666,0.3333333333333333,1,0.75,2.0,0.5857142857142857,0
1.7853571071357126,5.5,2,7,2,0.47619047619047616,0.5238095238095238,2,0.75,3.0,0.5277777777777778,1
2.2715633383201093,4.5,1,7,3,0.5238095238095238,0.47619047619047616,9,0.7,3.321928094887362,0.5592913259579926,0
